ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6340,1474.08,-1497.83,-239.5,-1500,1877,9162,3096,-3104,0,1687.56,9471.8
6360,1478.88,-1502.71,-241.7,13,279,7242,3106,-3114,0,1693.0,7247.4
6380,1483.71,-1507.62,-242.3,-1088,1810,14662,3117,-3124,0,1698.72,14813.3
6400,1488.55,-1512.53,-244.2,854,255,15689,3128,-3135,0,1704.71,15714.3
6420,1493.45,-1517.51,-248.6,-4239,4455,13793,3139,-3145,0,1710.42,15101.8
6440,1498.45,-1522.59,-253.5,-2327,3092,10798,3149,-3156,0,1716.14,11470.5
6460,1503.45,-1527.97,-250.1,-1964,203,13520,3160,-3166,0,1721.86,13663.4
6481,1508.71,-1533.02,-250.6,-922,2416,8452,3173,-3178,0,1728.66,8838.7
6500,1513.41,-1537.79,-252.6,835,-2867,1336,3181,-3188,0,1733.56,3271.4
6520,1518.41,-1542.87,-248.9,-251,232,7349,3191,-3199,0,1739.28,7356.9
6540,1523.38,-1548.22,-249.4,-479,2663,10764,3201,-3210,0,1744.99,11098.9
6560,1528.65,-1553.28,-249.0,-1187,4009,7172,3210,-3219,0,1749.89,8301.7
6580,1533.6,-1558.3,-247.9,-123,2064,10423,3221,-3229,0,1755.61,10626.1
6600,1538.52,-1563.3,-247.2,-611,-764,4221,3231,-3238,0,1760.78,4332.9
6620,1543.49,-1568.36,-254.1,1598,-299,11734,3242,-3247,0,1766.22,11846.1
6640,1548.52,-1573.47,-252.9,1032,-666,7772,3253,-3257,0,1771.94,7868.5
6660,1553.54,-1578.57,-251.8,-1398,2505,4108,3263,-3267,0,1777.38,5010.5
6680,1558.57,-1583.68,-253.8,-1301,3010,12522,3274,-3277,0,1783.1,12944.2
6700,1563.61,-1588.8,-252.5,826,-1696,6423,3284,-3288,0,1788.81,6694.3
6720,1568.63,-1593.9,-251.1,-2412,1954,3655,3294,-3298,0,1794.26,4795.3
6740,1573.65,-1599.0,-253.5,556,2718,14851,3305,-3308,0,1799.97,15107.9
6760,1578.66,-1604.1,-252.3,-149,3336,15417,3316,-3318,0,1805.69,15774.5
6780,1583.67,-1609.18,-253.2,-74,-48,10430,3326,-3329,0,1811.41,10430.4
6800,1588.68,-1614.28,-252.5,-1403,4979,13227,3337,-3340,0,1817.39,14202.5
6820,1593.71,-1619.39,-252.7,838,1451,10552,3347,-3351,0,1823.11,10684.2
6840,1598.71,-1624.47,-249.7,-1351,1882,8579,3357,-3362,0,1828.83,8886.3
6860,1603.72,-1629.56,-251.9,219,2263,11015,3368,-3372,0,1834.54,11247.2
6880,1608.73,-1634.65,-251.2,-1168,1079,9618,3379,-3383,0,1840.53,9748.6
6900,1613.72,-1639.71,-249.3,1525,2780,9816,3390,-3394,0,1846.52,10315.4
6920,1618.65,-1644.72,-246.2,-76,5310,8665,3401,-3404,0,1852.23,10162.9
6940,1623.55,-1649.71,-245.6,1987,2773,13274,3411,-3415,0,1857.95,13705.4
6960,1628.72,-1654.96,-245.2,-213,2622,11691,3421,-3425,0,1863.39,11983.3
6980,1633.58,-1659.9,-245.5,1392,-445,7213,3430,-3435,0,1868.57,7359.6
7000,1638.17,-1664.85,-246.2,1805,81,11576,3440,-3445,0,1874.01,11716.2
7020,1643.34,-1669.81,-246.0,-142,1194,14022,3450,-3455,0,1879.45,14073.5
7040,1648.25,-1674.8,-249.1,1314,1388,15214,3461,-3464,0,1884.9,15333.6
7060,1653.21,-1679.84,-249.9,2468,1405,10611,3471,-3475,0,1890.61,10984.5
7080,1658.22,-1684.94,-254.7,-815,1947,10879,3482,-3485,0,1896.33,11081.9
7100,1663.32,-1690.12,-257.3,-19,1769,10963,3494,-3496,0,1902.59,11104.8
7120,1668.47,-1695.35,-260.1,3252,1846,19680,3504,-3508,0,1908.58,20032.1
7140,1673.58,-1700.54,-254.5,-1550,1240,11048,3515,-3519,0,1914.57,11224.9
7160,1678.61,-1705.65,-253.1,319,1616,8517,3526,-3530,0,1920.55,8674.8
7180,1683.65,-1710.78,-256.6,847,-730,10659,3535,-3541,0,1926.0,10717.5
7200,1688.74,-1715.94,-256.4,620,-388,6157,3545,-3553,0,1931.99,6200.3
7220,1693.81,-1721.09,-253.3,-945,943,7789,3555,-3564,0,1937.7,7902.6
7240,1698.86,-1726.23,-254.9,994,6833,18870,3565,-3574,0,1943.15,20093.7
7260,1703.89,-1731.34,-252.7,-3308,6500,9059,3575,-3584,0,1948.59,11630.1
7280,1708.85,-1736.38,-245.3,883,-388,6743,3585,-3592,0,1953.49,6811.6
7300,1713.79,-1741.4,-248.1,-789,541,3432,3595,-3600,0,1958.39,3562.8
7320,1718.7,-1746.39,-245.8,-1040,1542,8792,3605,-3609,0,1963.56,8986.6
7340,1723.53,-1751.29,-240.5,421,-1411,7110,3614,-3617,0,1968.19,7260.9
7360,1728.25,-1756.09,-234.1,3034,2289,13162,3623,-3625,0,1972.81,13699.7
7380,1732.84,-1760.75,-227.2,2520,-3658,3060,3632,-3633,0,1977.44,5394.0
7400,1737.28,-1765.27,-221.1,-246,2917,9752,3639,-3642,0,1981.8,10181.9
7420,1741.56,-1769.62,-210.7,2411,-656,3072,3646,-3650,0,1985.88,3959.9
7440,1745.66,-1774.02,-200.9,994,-656,5935,3654,-3657,0,1989.96,6053.3
7460,1749.82,-1778.01,-192.2,-564,4210,9780,3660,-3665,0,1993.77,10662.6
7480,1753.61,-1781.86,-187.4,1103,907,8584,3667,-3672,0,1997.58,8702.0
7500,1757.25,-1785.56,-179.0,1070,-369,7246,3674,-3679,0,2001.39,7333.9
7520,1760.71,-1789.08,-170.7,305,354,8233,3679,-3685,0,2004.39,8246.2
7540,1764.0,-1792.42,-162.4,610,1348,12052,3686,-3692,0,2008.2,12142.5
7560,1767.13,-1795.6,-152.5,1027,1077,8858,3692,-3698,0,2011.46,8982.1
7580,1770.11,-1798.62,-145.9,1219,656,8433,3697,-3703,0,2014.19,8545.9
7600,1772.9,-1801.47,-135.4,-52,1156,7841,3702,-3709,0,2017.18,7925.9
7620,1775.54,-1804.14,-128.0,1485,-196,6296,3707,-3713,0,2019.63,6471.7
7640,1778.01,-1806.65,-120.8,-192,945,11884,3713,-3718,0,2022.62,11923.1
7660,1780.34,-1809.02,-113.7,1172,1223,10332,3717,-3723,0,2025.07,10469.9
7680,1782.51,-1811.23,-105.4,1425,-1411,10313,3721,-3726,0,2026.98,10506.2
7700,1784.54,-1813.29,-100.1,598,1266,12214,3725,-3730,0,2029.16,12294.0
7720,1786.46,-1815.25,-93.4,236,435,10805,3729,-3733,0,2031.06,10816.3
7740,1788.26,-1817.07,-86.8,1838,-1439,6728,3733,-3736,0,2032.97,7121.4
7760,1789.92,-1818.76,-80.3,947,83,10800,3736,-3739,0,2034.6,10841.8
7780,1791.45,-1820.31,-74.0,741,172,9016,3739,-3741,0,2035.96,9048.0
7800,1792.86,-1821.75,-68.3,838,-1456,8345,3742,-3744,0,2037.59,8512.4
7820,1794.15,-1823.05,-61.4,-1391,1259,12030,3744,-3746,0,2038.68,12175.4
7840,1795.3,-1824.22,-55.0,726,1453,8995,3747,-3748,0,2040.04,9140.5
7860,1796.33,-1825.33,-47.8,797,713,12221,3749,-3750,0,2041.13,12267.7
7880,1797.27,-1826.22,-41.9,489,770,9747,3751,-3751,0,2041.95,9789.6
7900,1798.06,-1827.02,-36.9,-123,150,10119,3753,-3752,0,2042.77,10120.9
7920,1798.74,-1827.72,-29.9,1198,965,10234,3754,-3753,0,2043.31,10349.0
7940,1799.24,-1828.22,-20.7,928,553,10248,3755,-3753,0,2043.58,10304.8
7960,1799.55,-1828.54,-11.4,660,76,9518,3756,-3754,0,2044.13,9541.2
7980,1799.68,-1828.67,-2.5,688,-199,9897,3757,-3754,0,2044.4,9922.9
8000,1799.68,-1828.67,1.4,-10,-498,9838,3757,-3753,0,2044.13,9850.6
