ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6320,1468.77,-1492.43,-254.3,-1315,1638,12763,3103,-3111,0,1691.37,12934.7
6340,1473.74,-1497.48,-252.8,705,768,10965,3113,-3122,0,1697.09,11014.4
6360,1478.71,-1502.53,-253.1,1475,2859,11753,3124,-3131,0,1702.53,12185.3
6380,1483.61,-1507.51,-248.5,-630,-611,7777,3134,-3140,0,1707.7,7826.4
6400,1488.47,-1512.45,-246.4,-1597,-1425,11292,3144,-3149,0,1712.87,11493.1
6420,1493.35,-1517.41,-248.8,2485,3235,18610,3155,-3158,0,1718.32,19051.8
6440,1498.24,-1522.67,-249.2,-1846,447,8944,3167,-3168,0,1724.31,9143.4
6460,1503.13,-1527.64,-251.5,-299,2224,12606,3177,-3178,0,1729.75,12804.2
6480,1508.31,-1532.61,-246.9,-948,1082,7101,3187,-3187,0,1734.92,7245.2
6500,1513.16,-1537.54,-248.3,2466,-1528,13009,3197,-3197,0,1740.37,13328.5
6520,1518.0,-1542.46,-249.8,2236,2407,19309,3207,-3207,0,1745.81,19586.5
6540,1522.87,-1547.41,-249.9,-5,370,10977,3217,-3218,0,1751.53,10983.2
6560,1527.78,-1552.39,-248.1,-1704,1214,7533,3228,-3228,0,1757.24,7818.2
6580,1532.7,-1557.4,-251.6,226,2311,10951,3238,-3239,0,1762.96,11194.5
6600,1537.66,-1562.44,-252.4,369,4205,12973,3249,-3250,0,1768.95,13642.5
6620,1542.62,-1567.47,-251.6,6,3068,13095,3259,-3261,0,1774.66,13449.6
6640,1547.54,-1572.48,-250.4,-832,3223,9651,3269,-3272,0,1780.38,10208.9
6660,1552.5,-1577.51,-251.5,681,-668,7418,3279,-3283,0,1786.09,7479.1
6680,1557.47,-1582.56,-252.7,1461,-3008,5976,3289,-3294,0,1791.81,6848.0
6700,1562.42,-1587.59,-252.7,16,1111,14082,3300,-3305,0,1797.8,14125.8
6720,1567.38,-1592.63,-253.9,25,-1835,12269,3310,-3315,0,1803.24,12405.5
6740,1572.36,-1597.7,-255.7,1710,2603,16288,3321,-3326,0,1809.23,16583.1
6760,1577.39,-1602.8,-256.5,-107,3767,9926,3333,-3336,0,1815.22,10617.3
6780,1582.43,-1607.92,-257.5,-154,2866,9456,3343,-3346,0,1820.66,9882.0
6800,1587.49,-1613.07,-256.7,-969,3951,10399,3354,-3356,0,1826.38,11166.4
6820,1592.53,-1618.19,-257.5,1551,1362,12575,3364,-3366,0,1831.82,12743.3
6840,1597.57,-1623.31,-257.9,108,1803,13953,3375,-3376,0,1837.54,14069.4
6860,1602.65,-1628.47,-258.9,-2315,3029,7192,3386,-3387,0,1843.52,8140.0
6880,1607.69,-1633.6,-256.3,-1488,1762,4247,3395,-3398,0,1848.97,4832.8
6900,1612.75,-1638.73,-258.1,724,272,5279,3405,-3409,0,1854.68,5335.4
6920,1618.12,-1644.19,-258.1,-983,1693,9033,3415,-3420,0,1860.4,9242.7
6940,1623.21,-1649.36,-257.7,-1569,2174,9580,3426,-3432,0,1866.66,9948.1
6960,1628.29,-1654.52,-259.1,717,2304,11378,3436,-3443,0,1872.38,11631.1
6980,1633.41,-1659.72,-259.6,883,3235,14870,3447,-3454,0,1878.36,15243.4
7000,1638.52,-1664.92,-260.2,-275,2833,14879,3458,-3466,0,1884.62,15148.8
7020,1643.63,-1670.12,-261.4,1399,-419,9448,3469,-3477,0,1890.61,9560.2
7040,1648.75,-1675.31,-259.8,1034,2998,5477,3480,-3487,0,1896.33,6328.9
7060,1653.78,-1680.43,-254.5,3662,-244,7144,3490,-3497,0,1901.77,8031.6
7080,1658.74,-1685.46,-251.7,1070,514,4338,3500,-3507,0,1907.22,4497.5
7100,1663.72,-1690.53,-253.6,-2429,5187,11390,3511,-3516,0,1912.66,12749.0
7120,1668.75,-1695.64,-256.1,345,-1844,14662,3522,-3525,0,1918.1,14781.5
7140,1673.8,-1700.77,-256.9,-1235,3899,7961,3533,-3534,0,1923.55,8950.1
7160,1678.88,-1705.93,-259.3,-1140,2797,15591,3542,-3545,0,1928.99,15880.9
7180,1683.93,-1711.06,-254.9,-1358,1892,6518,3553,-3555,0,1934.71,6921.6
7200,1688.96,-1716.17,-256.2,2245,1204,8765,3563,-3566,0,1940.42,9127.7
7220,1693.97,-1721.27,-257.9,2461,-81,7091,3573,-3575,0,1945.59,7506.4
7240,1699.0,-1726.37,-255.6,-3151,4469,10552,3583,-3586,0,1951.31,11884.7
7260,1704.01,-1731.46,-254.6,-2358,3166,14872,3593,-3596,0,1956.75,15387.0
7280,1708.99,-1736.53,-253.1,748,493,11154,3603,-3606,0,1962.2,11189.9
7300,1713.92,-1741.53,-249.1,383,1480,3521,3612,-3617,0,1967.64,3838.6
7320,1718.73,-1746.42,-242.2,3018,2383,10198,3621,-3626,0,1972.54,10898.9
7340,1723.69,-1751.46,-234.1,-1360,5429,8199,3629,-3636,0,1977.44,9927.1
7360,1728.03,-1756.14,-233.4,3551,965,12954,3637,-3646,0,1982.34,13466.5
7380,1732.79,-1760.71,-226.2,665,1204,11029,3645,-3654,0,1986.69,11114.4
7400,1737.16,-1765.14,-217.9,-346,4241,5773,3654,-3662,0,1991.32,7171.7
7420,1741.4,-1769.46,-213.2,816,-24,4579,3661,-3670,0,1995.4,4651.2
7440,1745.56,-1773.68,-208.8,-1346,8194,17258,3669,-3677,0,1999.49,19151.8
7460,1749.57,-1777.76,-201.6,1146,-651,10865,3676,-3684,0,2003.3,10944.6
7480,1753.43,-1781.68,-193.7,1243,1657,12749,3684,-3691,0,2007.38,12916.2
7500,1757.13,-1785.44,-185.0,-64,5053,12575,3692,-3697,0,2011.19,13552.4
7520,1760.69,-1789.06,-178.9,2660,-208,10057,3698,-3703,0,2014.46,10404.9
7540,1764.07,-1792.49,-167.0,302,2488,14356,3704,-3709,0,2017.72,14573.1
7560,1767.25,-1795.73,-157.9,478,4122,12496,3711,-3715,0,2021.26,13167.0
7580,1770.27,-1798.79,-148.6,1672,-2139,8374,3716,-3720,0,2023.98,8803.1
7600,1773.1,-1801.67,-140.0,1053,2660,11896,3722,-3723,0,2026.43,12235.2
7620,1775.76,-1804.37,-132.1,1392,169,8517,3726,-3729,0,2029.16,8631.7
7640,1778.27,-1806.92,-123.9,722,23,8121,3732,-3735,0,2032.42,8153.1
7660,1780.65,-1809.34,-117.4,985,402,8410,3736,-3737,0,2034.06,8477.0
7680,1782.89,-1811.61,-110.8,1669,-1921,6131,3740,-3741,0,2036.23,6638.1
7700,1784.99,-1813.74,-103.5,196,2294,9735,3744,-3745,0,2038.41,10003.6
7720,1786.92,-1815.71,-94.1,-289,2057,10676,3748,-3748,0,2040.32,10876.2
7740,1788.69,-1817.5,-86.3,606,2311,10036,3751,-3752,0,2042.22,10316.5
7760,1790.32,-1819.17,-80.6,767,-1080,9140,3754,-3754,0,2043.58,9235.5
7780,1791.85,-1820.72,-74.4,172,998,11206,3757,-3756,0,2044.94,11251.7
7800,1793.33,-1822.22,-67.6,717,-1020,9303,3760,-3759,0,2046.58,9386.2
7820,1794.59,-1823.51,-61.2,1392,-512,8701,3762,-3761,0,2047.66,8826.5
7840,1795.73,-1824.67,-55.4,425,-970,9379,3764,-3764,0,2049.03,9438.6
7860,1796.73,-1825.68,-46.3,752,727,9307,3766,-3766,0,2050.11,9365.6
7880,1797.56,-1826.52,-38.6,520,665,9821,3768,-3767,0,2050.93,9857.2
7900,1798.25,-1827.22,-32.4,409,-179,9499,3769,-3768,0,2051.48,9509.5
7920,1798.81,-1827.79,-25.7,786,553,9451,3770,-3769,0,2052.02,9499.7
7940,1799.2,-1828.19,-14.7,814,356,10076,3771,-3769,0,2052.29,10115.1
7960,1799.39,-1828.38,-5.3,788,-124,9520,3772,-3770,0,2052.84,9553.4
7980,1799.43,-1828.42,0.1,324,-395,9928,3772,-3769,0,2052.56,9941.1
8000,1799.42,-1828.41,0.1,-225,263,9766,3772,-3770,0,2052.84,9772.1
