ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6340,1474.25,-1498.0,-244.5,2421,131,10370,3050,-3057,0,1662.25,10649.7
6360,1479.16,-1502.99,-248.8,-668,2991,10908,3060,-3067,0,1667.69,11330.3
6380,1484.08,-1508.29,-246.4,-66,-273,4127,3071,-3076,0,1673.14,4136.5
6400,1489.29,-1513.29,-248.3,2098,749,7836,3082,-3086,0,1678.85,8146.5
6420,1494.26,-1518.33,-252.3,-2258,4775,10127,3093,-3096,0,1684.57,11421.7
6440,1499.27,-1523.42,-251.5,1925,620,10456,3104,-3104,0,1689.74,10649.8
6460,1504.22,-1528.46,-248.5,-2052,4639,10659,3114,-3117,0,1696.0,11804.5
6480,1509.17,-1533.48,-248.1,-306,2538,8066,3124,-3125,0,1700.9,8461.4
6500,1514.11,-1538.51,-248.3,-486,3707,6917,3134,-3136,0,1706.61,7862.8
6520,1519.09,-1543.56,-250.1,139,3101,6871,3144,-3146,0,1712.06,7539.6
6540,1524.08,-1548.63,-251.0,153,766,6279,3153,-3157,0,1717.5,6327.4
6560,1529.09,-1553.73,-251.1,-1604,2038,10356,3164,-3168,0,1723.49,10675.8
6580,1534.08,-1558.8,-248.5,-2571,5580,5462,3173,-3179,0,1728.93,8220.7
6600,1539.09,-1563.89,-253.6,1117,1700,12171,3184,-3190,0,1734.92,12339.8
6620,1544.13,-1569.01,-254.0,18,608,9699,3196,-3201,0,1741.18,9718.1
6640,1549.18,-1574.14,-254.7,1729,224,13890,3206,-3212,0,1746.9,13999.0
6660,1554.21,-1579.25,-252.0,-1450,3226,6735,3216,-3222,0,1752.34,7607.2
6680,1559.2,-1584.32,-250.2,-2832,-2541,3514,3227,-3231,0,1757.79,5179.3
6700,1564.17,-1589.37,-247.7,-2301,1937,4481,3237,-3241,0,1763.23,5396.8
6720,1569.12,-1594.4,-249.9,-976,1606,7650,3247,-3251,0,1768.67,7877.5
6740,1574.09,-1599.45,-250.1,-2443,3056,11416,3258,-3260,0,1774.12,12067.8
6760,1579.08,-1604.52,-250.9,-654,4622,13625,3268,-3270,0,1779.56,14402.5
6780,1584.04,-1609.56,-251.6,1129,1820,15412,3279,-3279,0,1785.0,15560.1
6800,1589.0,-1614.6,-249.0,20,1087,10623,3289,-3289,0,1790.45,10678.5
6820,1593.95,-1619.63,-247.2,-206,2148,5608,3299,-3300,0,1796.16,6008.8
6840,1598.88,-1624.94,-249.7,1788,-2651,8006,3309,-3310,0,1801.61,8621.0
6860,1604.12,-1629.97,-248.6,-751,1992,6301,3319,-3320,0,1807.05,6650.9
6880,1609.09,-1635.02,-251.2,769,497,10103,3329,-3330,0,1812.5,10144.4
6900,1614.09,-1640.1,-251.6,2150,-1075,11832,3340,-3341,0,1818.48,12073.7
6920,1619.09,-1645.17,-251.4,1402,2850,11251,3350,-3351,0,1823.93,11690.7
6940,1624.09,-1650.25,-251.8,2103,1472,12128,3361,-3362,0,1829.92,12396.7
6960,1629.06,-1655.31,-247.5,390,246,7335,3370,-3373,0,1835.36,7349.5
6980,1634.0,-1660.33,-249.2,103,2138,6895,3381,-3384,0,1841.35,7219.6
7000,1639.0,-1665.41,-252.4,1243,3396,12097,3390,-3395,0,1846.79,12626.0
7020,1644.01,-1670.5,-253.5,1411,-469,10943,3400,-3406,0,1852.51,11043.6
7040,1649.04,-1675.61,-252.2,-71,2660,8333,3410,-3416,0,1857.95,8747.5
7060,1654.11,-1680.76,-256.9,-419,-38,8350,3421,-3426,0,1863.67,8360.6
7080,1659.25,-1685.98,-260.5,2328,21,7693,3431,-3436,0,1869.11,8037.6
7100,1664.41,-1691.22,-259.3,-1199,2030,4168,3442,-3446,0,1874.83,4788.6
7120,1669.58,-1696.48,-259.8,-1656,4692,13802,3453,-3456,0,1880.54,14671.5
7140,1674.71,-1701.69,-258.9,-685,2526,19921,3464,-3465,0,1885.99,20092.2
7160,1679.77,-1706.83,-254.3,-422,1262,9496,3474,-3478,0,1892.25,9588.8
7180,1684.83,-1711.97,-255.3,-538,332,7409,3484,-3486,0,1897.15,7435.9
7200,1689.9,-1717.13,-256.3,1790,-3224,3795,3494,-3497,0,1902.86,5291.5
7220,1695.01,-1722.32,-255.9,-3990,8515,17626,3503,-3508,0,1908.31,19977.5
7240,1700.07,-1727.46,-254.0,1589,869,10855,3513,-3518,0,1913.75,11005.0
7260,1705.09,-1732.57,-254.5,-1552,-144,2699,3522,-3529,0,1919.19,3116.7
7280,1710.1,-1737.95,-250.4,-1403,620,12969,3532,-3539,0,1924.64,13059.4
7300,1715.34,-1742.97,-247.6,373,2157,10972,3542,-3550,0,1930.35,11188.2
7320,1720.2,-1747.91,-242.6,944,205,9740,3551,-3561,0,1935.8,9787.8
7340,1724.96,-1752.75,-237.0,238,1942,11166,3560,-3569,0,1940.42,11336.1
7360,1729.6,-1757.47,-229.4,1544,-2419,1469,3570,-3578,0,1945.59,3223.9
7380,1734.11,-1762.05,-223.3,1733,3499,11454,3578,-3586,0,1949.95,12101.3
7400,1738.45,-1766.45,-213.3,-462,2284,11674,3586,-3594,0,1954.3,11904.3
7420,1742.57,-1770.64,-202.7,2103,-1011,8338,3594,-3601,0,1958.39,8658.3
7440,1746.51,-1774.64,-194.7,1975,2126,11402,3601,-3608,0,1962.2,11765.5
7460,1750.29,-1778.49,-187.1,-220,1264,7886,3608,-3613,0,1965.46,7989.7
7480,1753.95,-1782.21,-179.8,1432,-1403,8018,3615,-3620,0,1969.27,8264.8
7500,1757.44,-1785.76,-173.0,-282,2854,9785,3621,-3625,0,1972.27,10196.6
7520,1760.82,-1789.18,-166.1,2101,-599,9011,3628,-3631,0,1975.81,9272.1
7540,1764.06,-1792.48,-159.7,1857,354,11211,3635,-3637,0,1979.35,11369.3
7560,1767.15,-1795.62,-152.5,1008,3369,11166,3640,-3642,0,1982.07,11706.7
7580,1770.07,-1798.58,-142.5,-979,495,14597,3646,-3648,0,1985.33,14638.2
7600,1772.83,-1801.39,-134.1,2390,378,6750,3651,-3653,0,1988.06,7170.6
7620,1775.46,-1804.07,-129.7,660,2617,10573,3657,-3657,0,1990.78,10912.0
7640,1777.95,-1806.59,-121.0,696,-2295,9136,3661,-3662,0,1993.23,9445.5
7660,1780.3,-1808.98,-114.6,1771,505,7683,3666,-3666,0,1995.68,7900.6
7680,1782.52,-1811.24,-108.7,928,-817,9749,3670,-3670,0,1997.85,9827.1
7700,1784.62,-1813.38,-102.6,1295,888,11428,3674,-3674,0,2000.03,11535.4
7720,1786.58,-1815.37,-94.7,570,81,9329,3678,-3678,0,2002.21,9346.7
7740,1788.4,-1817.32,-87.8,-2,-551,9809,3681,-3681,0,2003.84,9824.5
7760,1790.19,-1819.04,-82.2,1046,-2096,8207,3685,-3684,0,2005.75,8534.8
7780,1791.76,-1820.63,-75.6,629,684,9933,3688,-3687,0,2007.38,9976.4
7800,1793.2,-1822.09,-69.2,385,200,9637,3690,-3689,0,2008.47,9646.8
7820,1794.51,-1823.42,-63.2,1087,-419,9293,3693,-3692,0,2010.1,9365.7
7840,1795.7,-1824.63,-56.5,812,172,8331,3695,-3693,0,2010.92,8372.2
7860,1796.76,-1825.7,-50.2,-265,306,10779,3697,-3695,0,2012.01,10786.6
7880,1797.67,-1826.64,-42.2,1110,-72,8708,3698,-3698,0,2013.1,8778.8
7900,1798.46,-1827.43,-36.4,762,-268,9737,3700,-3699,0,2013.91,9770.4
7920,1799.11,-1828.09,-29.3,902,-120,9401,3701,-3701,0,2014.73,9444.9
7940,1799.65,-1828.64,-24.0,629,97,9943,3702,-3702,0,2015.27,9963.3
7960,1800.02,-1829.02,-14.4,551,143,9694,3703,-3702,0,2015.55,9710.7
7980,1800.2,-1829.21,-4.0,904,-110,9625,3703,-3702,0,2015.55,9668.0
8000,1800.21,-1829.21,1.7,155,-405,9814,3703,-3702,0,2015.55,9823.6
