=== 実行ログ ===
スクリプト: run_gyro_state_trace.py
実行日時 : 2026-09-19 11:15:54
ハブ     : --name Pybricks Hub3
==================================================

Searching for Pybricks Hub3...

  0%|          | 0.00/7.45k [00:00<?, ?B/s]
 14%|█▎        | 1.01k/7.45k [00:00<00:00, 9.84kB/s]
 27%|██▋       | 2.03k/7.45k [00:00<00:00, 8.80kB/s]
 41%|████      | 3.04k/7.45k [00:00<00:00, 8.53kB/s]
 54%|█████▍    | 4.06k/7.45k [00:00<00:00, 8.79kB/s]
 68%|██████▊   | 5.07k/7.45k [00:00<00:00, 8.56kB/s]
 82%|████████▏ | 6.08k/7.45k [00:00<00:00, 8.42kB/s]
 95%|█████████▌| 7.10k/7.45k [00:00<00:00, 8.10kB/s]
100%|██████████| 7.45k/7.45k [00:01<00:00, 6.24kB/s]
=== ロボット初期化開始 ===
★ 走行設定: new （new＝今年の値 / old＝昨年の速度・加速度・PID）
✓ 機体の校正表: Pybricks Hub3 {'heading_correction': 365.8, 'wheel': 62.32, 'axle': 114.48}
✓ ハブ設定完了
✓ モーター設定完了
✓ デフォルト設定適用: 直進={'straight_acceleration': 800, 'straight_speed': 550}, 回転={'turn_acceleration': 313, 'turn_rate': 250}
✓ ロボットパラメータ設定完了
✓ PID制御設定完了（Pybricks の既定値を使用）
✓ センサー初期化完了
✓ モーター角度リセット完了: 全モーター=0°
=== ロボット初期化完了 ===
# imu.settings: (2.0, 2500.0, (0.107595, -1.197198, -0.486059), (366.1989, 351.5872, 362.0139), (10031.61, -9781.568, 9785.638, -9813.727, 9523.833, -10133.98), 365.8)
# 前: tilt (-0.1530007, 0.2358588) / 角速度 Matrix([
    [   0.042],
    [  -0.021],
    [   0.049],
])
# ★いま★ ライトが緑になったら（ピーと鳴ったら）、手で定規にぴったり当て直して、手を離してね
# 列: T,ms,heading*100,rotZ*100,wz*10,ax,ay,az,left,right,stationary
T,7320,171981,-174751,-2386,1591,2617,10268,3596,-3600,0
T,7340,172451,-175229,-2323,1790,1745,5804,3605,-3609,0
T,7360,172908,-175693,-2266,2506,-2666,1472,3613,-3617,0
T,7380,173349,-176141,-2195,523,-208,9131,3621,-3626,0
T,7400,173778,-176578,-2135,-251,617,5840,3629,-3633,0
T,7420,174199,-177005,-2070,1,246,5458,3635,-3641,0
T,7440,174604,-177417,-2014,1918,564,14244,3643,-3648,0
T,7460,174996,-177815,-1939,774,2730,15185,3650,-3655,0
T,7480,175373,-178198,-1847,-701,4043,10685,3657,-3662,0
T,7500,175736,-178567,-1785,262,3365,9241,3663,-3668,0
T,7520,176085,-178921,-1712,2274,200,10363,3670,-3674,0
T,7540,176418,-179260,-1636,2203,-421,9503,3676,-3680,0
T,7560,176734,-179599,-1540,-896,3125,11091,3682,-3687,0
T,7580,177050,-179902,-1455,1672,718,10566,3688,-3690,0
T,7600,177331,-180187,-1377,1876,246,9842,3693,-3695,0
T,7620,177596,-180457,-1297,1250,1477,9981,3698,-3701,0
T,7640,177845,-180709,-1199,582,1745,10050,3704,-3705,0
T,7660,178078,-180946,-1150,470,1242,11299,3708,-3709,0
T,7680,178299,-181171,-1070,1155,-433,9592,3712,-3712,0
T,7700,178502,-181377,-990,184,495,9804,3716,-3717,0
T,7720,178692,-181571,-925,482,529,12407,3720,-3721,0
T,7740,178868,-181750,-853,1911,-1595,6628,3724,-3724,0
T,7760,179030,-181914,-771,162,787,11755,3727,-3727,0
T,7780,179177,-182063,-714,1267,-1545,7698,3730,-3730,0
T,7800,179311,-182200,-646,933,450,10475,3732,-3732,0
T,7820,179431,-182322,-575,276,-124,9570,3735,-3734,0
T,7840,179539,-182431,-514,556,-429,9264,3737,-3736,0
T,7860,179635,-182528,-440,572,-266,9771,3739,-3738,0
T,7880,179716,-182611,-383,520,2,9876,3741,-3740,0
T,7900,179787,-182683,-323,191,399,9790,3742,-3741,0
T,7920,179844,-182741,-255,364,172,9544,3743,-3742,0
T,7940,179887,-182785,-193,565,6,9362,3744,-3743,0
T,7960,179922,-182820,-147,741,569,9850,3745,-3744,0
T,7980,179942,-182840,-53,864,-170,9897,3746,-3744,0
T,8000,179944,-182842,16,423,-328,9890,3746,-3744,0
# 記録の数: 401 / 間隔: 20 ms
# 止まった時 rotation Z: -1828.44 / モーター 左/右: 3746 -3744 度
# 命令: 1800 度 / 止まった時のジャイロ h1: 1799.46 度
# 定規に合わせ直した時のジャイロ h2: 1796.06 度
# 本当のズレ（＋は回り足りない）: -3.4 度（ジャイロの目盛りで）
# モーターで回ったときのジャイロの 1 周の読み: 359.212 度（360 なら目盛りは合っている）
# 電池: 7854 mV

==================================================
終了コード: 0
終了日時  : 2026-09-19 11:16:25
実行時間  : 31.2 秒
